timestamp_s,x_est,y_est,x_gt,y_gt,error_m
1771494586.441487789,-1.783151,2.552657,-2.026578,2.265941,0.376115
1771494586.491490602,-1.788788,2.573456,-2.106228,2.351054,0.387596
1771494586.491490602,-1.788788,2.573456,-2.106228,2.351054,0.387596
1771494586.516506433,-1.791484,2.583996,-2.106228,2.351054,0.391568
1771494586.516506433,-1.791484,2.583996,-2.106228,2.351054,0.391568
1771494586.566490412,-1.795528,2.604542,-2.170459,2.474994,0.396682
1771494586.591502666,-1.797334,2.614763,-2.170459,2.474994,0.398444
1771494586.616481066,-1.798726,2.624933,-2.175201,2.487595,0.400744
1771494586.666491508,-1.801117,2.645044,-2.196834,2.561644,0.404411
1771494586.716486692,-1.802856,2.664112,-2.207060,2.631037,0.405555
1771494586.716486692,-1.802856,2.664112,-2.207060,2.631037,0.405555
1771494586.766495943,-1.804185,2.682767,-2.208845,2.676467,0.404708
1771494586.766495943,-1.804185,2.682767,-2.208845,2.676467,0.404708
1771494586.816507339,-1.805053,2.701824,-2.208845,2.676467,0.404587
1771494586.816507339,-1.805053,2.701824,-2.208845,2.676467,0.404587
1771494586.866501093,-1.805522,2.721466,-2.209944,2.712299,0.404525
1771494586.916494370,-1.805856,2.742010,-2.210415,2.724902,0.404921
1771494586.941495180,-1.805981,2.752585,-2.211024,2.751848,0.405044
1771494586.941495180,-1.805981,2.752585,-2.211024,2.751848,0.405044
1771494586.991496801,-1.806187,2.774934,-2.211024,2.751848,0.405495
1771494586.991496801,-1.806187,2.774934,-2.211024,2.751848,0.405495
1771494587.041493416,-1.806277,2.798482,-2.211967,2.807017,0.405779
1771494587.091482162,-1.806227,2.823126,-2.211967,2.807017,0.406060
1771494587.091482162,-1.806227,2.823126,-2.211967,2.807017,0.406060
1771494587.141494036,-1.806040,2.848081,-2.213061,2.838023,0.407145
1771494587.141494036,-1.806040,2.848081,-2.213061,2.838023,0.407145
1771494587.191480875,-1.805755,2.873622,-2.213386,2.866111,0.407700
1771494587.216488600,-1.805530,2.886599,-2.213637,2.882794,0.408125
1771494587.266491413,-1.805052,2.913045,-2.212931,2.932502,0.408343
1771494587.266491413,-1.805052,2.913045,-2.212931,2.932502,0.408343
1771494587.316488028,-1.804479,2.940586,-2.212931,2.932502,0.408531
1771494587.316488028,-1.804479,2.940586,-2.212931,2.932502,0.408531
1771494587.366483927,-1.803828,2.969026,-2.212019,2.981452,0.408380
1771494587.416478872,-1.803141,2.998364,-2.212019,2.981452,0.409228
1771494587.416478872,-1.803141,2.998364,-2.212019,2.981452,0.409228
1771494587.441488981,-1.802758,3.013239,-2.211894,3.018320,0.409168
1771494587.466490984,-1.802356,3.028710,-2.211501,3.037052,0.409231
1771494587.516510487,-1.801506,3.060060,-2.210368,3.074077,0.409102
1771494587.566480875,-1.800653,3.091578,-2.209379,3.113133,0.409294
1771494587.566480875,-1.800653,3.091578,-2.209379,3.113133,0.409294
1771494587.591489792,-1.800180,3.107452,-2.208384,3.131515,0.408912
1771494587.616490126,-1.799664,3.123518,-2.208384,3.131515,0.408799
1771494587.666488647,-1.798647,3.155751,-2.208145,3.171331,0.409795
1771494587.691488266,-1.798139,3.172117,-2.208145,3.171331,0.410007
1771494587.741490841,-1.797107,3.204651,-2.208079,3.208692,0.410992
1771494587.741490841,-1.797107,3.204651,-2.208079,3.208692,0.410992
1771494587.816486835,-1.795684,3.253050,-2.206837,3.281427,0.412130
1771494587.816486835,-1.795684,3.253050,-2.206837,3.281427,0.412130
1771494587.841492653,-1.795116,3.269118,-2.206837,3.281427,0.411905
1771494587.841492653,-1.795116,3.269118,-2.206837,3.281427,0.411905
1771494587.891478539,-1.794265,3.300847,-2.205981,3.300384,0.411716
1771494587.941490889,-1.793524,3.332094,-2.206530,3.318639,0.413225
1771494587.991486311,-1.792920,3.361434,-2.207013,3.388290,0.414962
1771494587.991486311,-1.792920,3.361434,-2.207013,3.388290,0.414962
1771494588.016488552,-1.792669,3.376007,-2.207013,3.388290,0.414526
1771494588.016488552,-1.792669,3.376007,-2.207013,3.388290,0.414526
1771494588.066488028,-1.792328,3.404954,-2.207013,3.388290,0.415019
1771494588.091545820,-1.792228,3.418560,-2.208112,3.420173,0.415887
1771494588.116481304,-1.792142,3.432099,-2.208112,3.420173,0.416141
1771494588.166484594,-1.791978,3.458951,-2.208332,3.465690,0.416408
1771494588.166484594,-1.791978,3.458951,-2.208332,3.465690,0.416408
1771494588.216477394,-1.791817,3.484596,-2.208272,3.493850,0.416558
1771494588.241507769,-1.791735,3.497086,-2.207400,3.522612,0.416449
1771494588.266494036,-1.791653,3.509654,-2.207400,3.522612,0.415949
1771494588.316489220,-1.791533,3.533801,-2.207005,3.535454,0.415475
1771494588.316489220,-1.791533,3.533801,-2.207005,3.535454,0.415475
1771494588.366503477,-1.791442,3.557357,-2.206843,3.550925,0.415451
1771494588.366503477,-1.791442,3.557357,-2.206843,3.550925,0.415451
1771494588.416491747,-1.791391,3.579901,-2.206903,3.590067,0.415636
1771494588.466520309,-1.791343,3.601864,-2.206296,3.624756,0.415584
1771494588.516485214,-1.791268,3.622399,-2.206296,3.624756,0.415035
1771494588.516485214,-1.791268,3.622399,-2.206296,3.624756,0.415035
1771494588.566485405,-1.791182,3.642148,-2.206296,3.624756,0.415478
1771494588.566485405,-1.791182,3.642148,-2.206296,3.624756,0.415478
1771494588.591500998,-1.791145,3.651829,-2.206898,3.657605,0.415793
1771494588.616489172,-1.791138,3.661225,-2.206898,3.657605,0.415776
1771494588.666493654,-1.791140,3.679826,-2.207051,3.667990,0.416079
1771494588.691488028,-1.791155,3.688724,-2.207051,3.667990,0.416413
1771494588.766502380,-1.791215,3.714629,-2.207911,3.696381,0.417095
1771494588.766502380,-1.791215,3.714629,-2.207911,3.696381,0.417095
1771494588.791504145,-1.791225,3.723129,-2.207911,3.696381,0.417544
1771494588.791504145,-1.791225,3.723129,-2.207911,3.696381,0.417544
1771494588.841507912,-1.791275,3.740730,-2.209205,3.728466,0.418110
1771494588.891516447,-1.791370,3.758433,-2.209796,3.739557,0.418851
1771494588.891516447,-1.791370,3.758433,-2.209796,3.739557,0.418851
1771494588.916479588,-1.791415,3.767320,-2.209796,3.739557,0.419301
1771494588.941491604,-1.791473,3.776124,-2.209796,3.739557,0.419917
1771494588.991500378,-1.791607,3.793727,-2.211773,3.770607,0.420801
1771494589.016497850,-1.791669,3.802126,-2.212614,3.790032,0.421119
1771494589.016497850,-1.791669,3.802126,-2.212614,3.790032,0.421119
1771494589.066495419,-1.791797,3.818624,-2.212562,3.818156,0.420766
1771494589.091491222,-1.791873,3.826523,-2.212562,3.818156,0.420773
1771494589.116494894,-1.791952,3.834423,-2.212493,3.847171,0.420734
1771494589.191505671,-1.792169,3.857225,-2.212493,3.847171,0.420444
1771494589.216511488,-1.792227,3.864327,-2.212493,3.847171,0.420615
1771494589.216511488,-1.792227,3.864327,-2.212493,3.847171,0.420615
1771494589.266810656,-1.792311,3.876397,-2.213072,3.860090,0.421078
1771494589.266810656,-1.792311,3.876397,-2.213072,3.860090,0.421078
1771494589.291495085,-1.792336,3.881828,-2.213072,3.860090,0.421298
1771494589.341488361,-1.792370,3.892526,-2.211748,3.929849,0.421036
1771494589.341488361,-1.792370,3.892526,-2.211748,3.929849,0.421036
1771494589.391495705,-1.792384,3.901927,-2.211748,3.929849,0.420293
1771494589.416490555,-1.792388,3.906326,-2.211748,3.929849,0.420019
1771494589.441490889,-1.792390,3.910726,-2.211748,3.929849,0.419794
1771494589.491485834,-1.792389,3.918825,-2.211748,3.929849,0.419504
1771494589.541510344,-1.792385,3.926528,-2.211748,3.929849,0.419376
1771494589.541510344,-1.792385,3.926528,-2.211748,3.929849,0.419376
1771494589.591492176,-1.792374,3.933726,-2.211748,3.929849,0.419392
1771494589.591492176,-1.792374,3.933726,-2.211748,3.929849,0.419392
1771494589.616499186,-1.792364,3.937127,-2.211748,3.929849,0.419447
1771494589.666513205,-1.792353,3.942729,-2.210842,3.972624,0.419556
1771494589.716493130,-1.792348,3.947327,-2.210842,3.972624,0.419258
1771494589.716493130,-1.792348,3.947327,-2.210842,3.972624,0.419258
1771494589.766496420,-1.792344,3.950427,-2.210842,3.972624,0.419087
1771494589.766496420,-1.792344,3.950427,-2.210842,3.972624,0.419087
1771494589.816495657,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.841493607,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.891482592,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.891482592,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.941491365,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.941491365,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494589.966487408,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494590.016491175,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494590.066877365,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494590.066877365,-1.792342,3.952427,-2.210842,3.972624,0.418987
1771494590.116487980,-1.792342,3.953816,-2.210842,3.972624,0.418923
1771494590.116487980,-1.792342,3.953816,-2.210842,3.972624,0.418923
1771494590.141491652,-1.792342,3.953816,-2.210842,3.972624,0.418923
1771494590.191499949,-1.792342,3.955016,-2.210842,3.972624,0.418871
1771494590.241496086,-1.792344,3.956816,-2.210842,3.972624,0.418797
1771494590.241496086,-1.792344,3.956816,-2.210842,3.972624,0.418797
1771494590.291491747,-1.792348,3.958916,-2.210842,3.972624,0.418718
1771494590.291491747,-1.792348,3.958916,-2.210842,3.972624,0.418718
1771494590.316489697,-1.792350,3.960116,-2.210842,3.972624,0.418679
1771494590.366484404,-1.792356,3.963416,-2.210842,3.972624,0.418587
1771494590.416488171,-1.792362,3.967116,-2.210842,3.972624,0.418517
1771494590.416488171,-1.792362,3.967116,-2.210842,3.972624,0.418517
1771494590.466498613,-1.792364,3.970917,-2.210842,3.972624,0.418481
1771494590.466498613,-1.792364,3.970917,-2.210842,3.972624,0.418481
1771494590.516494513,-1.792362,3.975717,-2.210842,3.972624,0.418492
1771494590.541525602,-1.792363,3.978120,-2.210842,3.972624,0.418516
1771494590.591504574,-1.792368,3.982717,-2.210842,3.972624,0.418596
1771494590.591504574,-1.792368,3.982717,-2.210842,3.972624,0.418596
1771494590.641503811,-1.792379,3.986917,-2.210842,3.972624,0.418707
1771494590.641503811,-1.792379,3.986917,-2.210842,3.972624,0.418707
1771494590.691480637,-1.792392,3.990516,-2.210842,3.972624,0.418832
1771494590.716488361,-1.792398,3.992216,-2.210842,3.972624,0.418903
1771494590.766492605,-1.792411,3.994816,-2.210842,3.972624,0.419020
1771494590.766492605,-1.792411,3.994816,-2.210842,3.972624,0.419020
1771494590.816492081,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.816492081,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.866488218,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.891490221,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.941495895,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.941495895,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.991484165,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494590.991484165,-1.792417,3.996116,-2.210842,3.972624,0.419084
1771494591.041492939,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.066504717,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.116501808,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.116501808,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.166499376,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.166499376,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.216503143,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.216503143,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.266489029,-1.792417,3.996117,-2.210842,3.972624,0.419084
1771494591.316502094,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.366501093,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.366501093,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.391487837,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.391487837,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.441525221,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.491484165,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.541481733,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.591490269,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.591490269,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.616490841,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.641487837,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.691483736,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.741489172,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.741489172,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.766480207,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.791486979,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.816484213,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.866488695,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.916505337,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.916505337,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.966486931,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494591.966486931,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.016490936,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.016490936,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.066493750,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.091507435,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.166485786,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.166485786,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.191490650,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.191490650,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.241485357,-1.792418,3.996517,-2.210842,3.972624,0.419106
1771494592.291489124,-1.792417,3.996317,-2.210842,3.972624,0.419096
1771494592.316488504,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.316488504,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.366484642,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.366484642,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.416489363,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.466491461,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.491489649,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.491489649,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.541491985,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.541491985,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.616501093,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.641490698,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.666496515,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.666496515,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.716501951,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.716501951,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.766485929,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.816503525,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.816503525,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.866506338,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.866506338,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.916498661,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.966496229,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.991506338,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494592.991506338,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.041511774,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.041511774,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.091486454,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.116486073,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.141493797,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.191500425,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.191500425,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.241507769,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.241507769,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.291501045,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.341502190,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.391498804,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.391498804,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.441505909,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.441505909,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.466505527,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.491496563,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.541504860,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.591488838,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.591488838,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.616501331,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.641490698,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.666491985,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.716495275,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.716495275,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.766497135,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.791501999,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.816489220,-1.792416,3.996117,-2.210842,3.972624,0.419085
1771494593.866502047,-1.792417,3.996317,-2.210842,3.972624,0.419095
1771494593.866502047,-1.792417,3.996317,-2.210842,3.972624,0.419095
1771494593.916505814,-1.792417,3.996317,-2.210842,3.972624,0.419095
1771494593.916505814,-1.792417,3.996317,-2.210842,3.972624,0.419095
1771494593.966483116,-1.792417,3.996317,-2.210842,3.972624,0.419095
1771494594.016489983,-1.792417,3.996317,-2.210842,3.972624,0.419095
